year,month_monday,state,district,locality,total_locality_cases,outbreak_duration_days,total_state_cases,total_state_deaths,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_month,weeks_in_month
2014,8,SELANGOR,Gombak,Bdr Tasik Puteri Fasa 8 (Zon 1),18.0,46.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Gombak,Hostel Uitm Selayang,21.0,35.5,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Gombak,Kepong Ulu Zon 1,5.0,36.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Gombak,Selayang Baru  8,22.0,35.5,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Gombak,Sierramas Sg Buloh,8.0,37.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Gombak,Sierramas Sg Buloj,8.0,31.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Gombak,Sri Maya Condo,15.0,35.5,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Gombak,Tmn Daya Zon 1,4.0,31.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Gombak,Tmn Daya Zon 3,7.0,32.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Gombak,Tmn Desa Jaya Zon 5,5.0,31.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Gombak,Tmn Industri Bolton,18.0,62.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Gombak,Tmn Melawati J Zon 1,14.0,43.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Hulu Langat,Appt Astaria Taman Kosas,19.0,38.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Hulu Langat,Appt Astaria Taman;Kosas,12.0,49.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Hulu Langat,Appt Green Villa Sungai Tangkas,7.0,33.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Hulu Langat,Appt Seri Kamelia Taman Sepakat Indah,22.0,42.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Hulu Langat,Appt Seri Kamelia Taman;Sepakat Indah,8.0,56.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Hulu Langat,Appt Taman Bukit Mewah,13.0,36.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Hulu Langat,Appt Taman Setia;Balakong,8.0,40.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Hulu Langat,Appt Taman Sri Kenari,11.0,35.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Hulu Langat,Appt Taman Tenaga,53.0,38.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Hulu Langat,Evergreen Park Cypress Bandar Sungai Long,16.0,34.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Hulu Langat,Evergreen Scot Pine Bandar Sungai Long,31.0,78.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Hulu Langat,Jalan 1/7 Seksyen 1 Bandar Baru Bangi,18.0,43.0,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Hulu Langat,Jalan 2/4 Seksyen 2 Bandar Baru Bangi,4.0,32.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Hulu Langat,Jalan Bm 6 Bandar Bukit Mahkota,11.0,37.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Hulu Langat,Jalan Budiman 4 Taman;Putra Budiman,5.0,34.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Hulu Langat,Jalan Bunga Melur Taman Suria Jaya,5.0,33.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Hulu Langat,Jalan Hentian 2-6 Hentian Kajang,25.0,37.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Hulu Langat,Jalan Hentian 2-6;Hentian Kajang,14.0,48.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Hulu Langat,Jalan Kp 7-10 Taman Kajang Perdana,4.0,33.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Hulu Langat,"Jalan Perdana 2/26,2/24,2/22 Pandan Perdana",16.0,41.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Hulu Langat,Jalan Suasana 5 Bandar Tun Hussein Onn,9.0,33.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Hulu Langat,Kampung Sungai Raya,37.0,71.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Hulu Langat,Kampung Teras Jernang,12.0,49.0,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Hulu Langat,Seksyen 1 Bandar Teknologi,42.0,38.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Hulu Langat,Taman Asa Jaya,82.0,60.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Hulu Langat,Taman Bukit Kajang Baru,33.0,61.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Hulu Langat,Taman Kajang Jaya,6.0,32.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Hulu Langat,Taman Megah Cheras,20.0,43.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Hulu Langat,Taman Puchong Indah,6.0,39.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Hulu Langat,Taman Sri Bahagia,57.0,40.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Hulu Selangor,Apt Seri Cempaka Bs,18.0,52.0,1818.0,2.0,77.3,1.591269841269841,235.70499999999998,13,2
2014,8,SELANGOR,Hulu Selangor,Apt Seri Kemboja Bs,5.0,36.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Hulu Selangor,Apt Teratai Tbr Bb,140.0,85.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Hulu Selangor,Taman Cempaka,65.0,87.0,1874.0,6.0,24.133333333333333,1.9023809523809523,284.17,14,2
2014,8,SELANGOR,Petaling,Bandar Bukit Puchong 2,17.0,40.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Petaling,Bandar Kinrara 2,31.0,45.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Bandar Kinrara 6 ( Pangs(Apuri Enggang),16.0,45.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,Bandar Kinrara 6 ( Pangsapuri Enggang),16.0,34.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Bandar Kinrara 6 (;Pangsapuri Enggang),20.0,52.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Bandar Puchong Jaya,5.0,33.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Petaling,Bandar Puchong Jaya (Jln Merak),12.0,33.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Jalan Medan,8.0,45.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Jalan Medan 31,13.0,43.0,1818.0,2.0,77.3,1.591269841269841,235.70499999999998,13,2
2014,8,SELANGOR,Petaling,Pjs 10,16.0,42.0,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Pjs 10 Taman Subang Indah,38.0,85.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Pjs 2C Flat Taman Medan Cahaya,104.0,76.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pjs 2C Taman Medan,179.0,147.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pjs 3 Flat Taman Sri Manja,12.0,35.0,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Pjs 3 Tmn Sri Manja,35.0,58.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pjs 5 Flat Desa Mentari,7.0,44.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Pjs 5 Flat Desa Ria,11.0,45.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,"Pjs 6 Flat Desa Mentari 1;(Blok 1,2,3)",4.0,36.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Pju 10 Apartment  Lestari,99.0,104.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pju 10 Apartment Harmoni,7.0,33.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Petaling,"Pju 10 Apartment Harmoni 1 ( A,B,C,L,M,N,O,P,Q )",20.0,37.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Petaling,"Pju 10 Apartment Idaman;1 ( Blok A,B,C,H,J,K,L,M,N )",6.0,44.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Pju 10 Apartment Permai,13.0,37.5,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Petaling,"Pju 10 Apartment;Harmoni 1 ( A,B,C,L,M,N,O,P,Q )",11.0,48.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,"Pju 10 Apartmentidaman;2    ( Blok E,F,G,O,P,Q,R,S )",7.0,36.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Pju 10 Saujana Damansara,79.0,54.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pju 1A Apartment Sri Ara,106.0,110.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Pju 1A Apartment Sri Meranti,37.0,38.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Pju 1A Ara Damansara,342.0,134.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pju 1A Taman Putra Damai (Jln Lembah Subang Pj),4.0,31.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,"Pju 3 Kondo Palm Spring 1 (Blok A, B,& C)",10.0,33.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,"Pju 3 Kondo Palm Spring 2 (Blok D, E,& F)",4.0,34.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,"Pju 3 Kondo Palm Spring;1 (Blok A, B,& C)",10.0,40.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,"Pju 3 Kondo Palm Spring;2 (Blok D, E,& F)",5.0,41.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Pju 5 Seksyen  5,85.0,93.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pju 5 Seksyen 4 Gugusan Semarak,21.0,49.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Pju 5 Seksyen 5 Sepah Puteri (Jalan 5/20 - 5/27),20.0,39.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Pju 5 Seksyen 6,159.0,82.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Pju 7 Mutiara Damansara,4.0,32.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,"Pju 8 Apt Flora Damansara 1 (Blok A ,B)",97.0,122.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Petaling,"Pju 8 Apt Flora Damansara 2 (Blok C, D, E, F)",98.0,85.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Pju 8 Apt Flora Damansara 3 (Blok G - H),60.0,86.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Pju 9 Sd 12,18.0,37.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Petaling,Pju 9 Sd 12 (Flat Sri Cempaka),35.0,40.5,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Petaling,"Pju 9 Sd 13 Apt Sri Meranti 1 ( Blok A,B,C,D,E,F,G )",44.0,51.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,"Pju 9 Sd 13 Apt Sri;Meranti 1 ( Blok A,B,C,D,E,F,G )",21.0,65.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Pju 9 Sd 7,11.0,36.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Petaling,Pusat Bandar Puchong (Jln Wawasan 2),19.0,36.5,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Petaling,Pusat Bandar Puchong (Jln Wawasan 5),51.0,43.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Seksyen 12 Petaling;Jaya,5.0,37.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Seksyen 13 (Apartment Brunsfield),138.0,86.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Petaling,Seksyen 13 (Apartment Perdana),49.0,165.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Seksyen 15,11.0,39.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Seksyen 17 Petaling Jaya,37.0,38.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Petaling,Seksyen 17 Petaling;Jaya,20.0,49.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Seksyen 19 Teres A (Jln 19/2-Jln 19/7B),6.0,32.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,Seksyen 24 Flat Pkns C (Blok 22-26),6.0,33.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Petaling,Seksyen 4 (Teres),10.0,35.5,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Petaling,Seksyen 4 Kuarters Mbpj,7.0,31.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,Seksyen 4 Kuarters;Mbpj,12.0,38.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Seksyen 5 Petaling Jaya,7.0,37.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Petaling,Seksyen 51A (Flat Impian Baiduri),62.0,56.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Seksyen 51A Petaling Jaya,22.0,49.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Seksyen 51A Petaling;Jaya,8.0,63.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Seksyen 7 ( 1 ) Shah Alam,4.0,32.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Seksyen 7 Petaling Jaya,10.0,40.0,1672.0,1.0,43.3,1.6317460317460317,242.55,13,2
2014,8,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres A Zon A (Jln 7/11 - 7/22),5.0,34.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres D Zon A (Jln 7/62 - 7/65E),23.0,54.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres D Zon D (Jln 7/72 - 7/89),123.0,92.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Seksyen U12 Desa Alam,9.0,39.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Seksyen U19 Kg Baru Sg Buloh,16.0,66.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Seksyen U2 Teres C,34.0,60.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Seksyen U4 Pangsapuri Damai,26.0,69.5,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Petaling,Seksyen U5 Pangsapuri Subang Impian,43.0,42.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Petaling,Seksyen U5 Pangsapuri Subang Suria,28.0,58.666666666666664,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Seksyen U5 Pangsapuri;Subang Suria,10.0,72.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Seksyen U5 Subang Bestari E,12.0,47.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Seksyen U5 Subang Murni (Teres A),5.0,37.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Ss 1 Kampung Tunku,129.0,61.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Ss 14/6,25.0,40.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Petaling,Ss 17 Subang Jaya,18.0,35.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,Ss 17/1,22.0,40.0,2650.0,2.0,106.69999999999999,1.6116402116402115,374.67,20,3
2014,8,SELANGOR,Petaling,Ss 19 Subang Jaya,7.0,34.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Ss 2 (Selatan),293.0,256.3333333333333,2860.0,8.0,72.03333333333333,1.7783068783068783,380.91,20,3
2014,8,SELANGOR,Petaling,Ss 2 (Timur),167.0,101.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Ss 21,9.0,38.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Ss 22 Damansara Jaya,133.0,60.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Ss 23 (Taman Sea),32.0,59.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Ss 24 Taman Megah,64.0,58.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Ss 26 Taman Mayang Jaya,34.0,59.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Ss 3,93.0,88.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Ss 7 Kelana Jaya,118.0,76.5,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Ss 7 Kelana Peteri Kondo,60.0,142.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,Ss 7 Kelana Puteri Kondo,118.0,131.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Ss·2 (Selatan),103.0,261.0,832.0,0.0,29.4,1.6523809523809525,138.965,7,1
2014,8,SELANGOR,Petaling,Taman  Pinggiran Putra           ( Vista Pinggiran ),40.0,43.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Taman Bukit Serdang,10.0,41.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Taman Kinrara 1,5.0,33.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Taman Kinrara 5 ( Flat Taman Mawar ),11.0,66.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Taman Lestari Perdana (Pangsapuri Seri Indah),62.0,70.0,2852.0,7.0,87.53333333333333,1.7920634920634921,416.2900000000001,21,3
2014,8,SELANGOR,Petaling,Taman Lestari Perdana;(Pangsapuri Seri Indah),32.0,84.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Taman Lestari Putra 7,63.0,41.25,3692.0,8.0,101.43333333333332,1.7468253968253968,519.8750000000001,27,4
2014,8,SELANGOR,Petaling,Taman Pinggiran Putra 1 (Pangsapuri Cemara),6.0,37.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Taman Puchong Indah,16.0,37.0,1810.0,1.0,92.8,1.611904761904762,271.08500000000004,14,2
2014,8,SELANGOR,Petaling,Taman Puchong Utama 12,20.0,32.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Taman Serdang Perdana 5 (East Lake),5.0,33.0,1042.0,6.0,-5.266666666666667,2.1523809523809523,145.205,7,1
2014,8,SELANGOR,Petaling,Taman Serdang Perdana Sek 3 (East Lake Residence),16.0,81.0,978.0,1.0,63.4,1.5714285714285714,132.12,7,1
2014,8,SELANGOR,Petaling,Taman Sungai Besi Indah 3,15.0,34.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Usj 11/3,7.0,32.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,8,SELANGOR,Petaling,Usj 11/4 Subang Jaya,50.0,86.5,2020.0,7.0,58.13333333333333,1.861904761904762,277.32500000000005,14,2
2014,8,SELANGOR,Petaling,Usj 12/3,7.0,37.0,840.0,1.0,13.899999999999995,1.6111111111111107,103.585,6,1
2014,12,SELANGOR,Gombak,Appt Casmaria,30.0,79.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Gombak,Bdr Baru Selayang Fasa 1 (Zon 1),17.0,39.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Gombak,Tmn Bkt Rawang Jaya,7.0,48.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Gombak,Tmn Greenwood Zon 1,11.0,52.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Gombak,Tmn Jasa,11.0,32.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Appt Sri Tanjung Seksyen 7 Bandar Baru Bangi,12.0,82.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Appt Vista Bandar Sri Putra,9.0,39.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Chancellor  Kondominium Taman Kosas,14.0,45.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Flat Sri Nilam Bandar Baru Ampang,50.0,116.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Flat Taman Dagang,9.0,55.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Jalan 1/7-1/19 Pandan Indah,8.0,40.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Jalan 15/3 Seksyen 15 Bandar Baru Bangi,5.0,37.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Jalan 23-31 Taman Cempaka,6.0,49.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi,53.0,43.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Jalan 3/29-33 Seksyen 3 Bandar Baru Bangi,19.0,45.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Jalan 3/63-66 Bandar Baru Bangi,10.0,32.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
2014,12,SELANGOR,Hulu Langat,Jalan 3/7-12 Seksyen 3 Bandar Baru Bangi,11.0,41.0,640.0,1.0,68.23333333333333,1.6190476190476188,123.64,7,1
