state,iso_year,week,year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
Perak,2011,28,2011,-16.0,1.3666666666666667,119.96000000000001,7
Perak,2011,29,2011,40.866666666666674,1.495238095238095,129.615,7
Perak,2011,30,2011,25.7,1.4952380952380953,133.735,7
Perak,2011,31,2011,2.0333333333333354,1.6142857142857143,138.175,7
Perak,2011,32,2011,38.5,1.3714285714285714,128.35,7
Perak,2011,33,2011,8.466666666666667,1.5476190476190477,124.46000000000001,7
Perak,2011,34,2011,70.96666666666667,1.438095238095238,109.63500000000002,7
Perak,2011,35,2011,-36.06666666666666,1.3285714285714285,134.64,7
Perak,2011,36,2011,46.233333333333334,1.385714285714286,109.83000000000001,7
Perak,2011,37,2011,47.1,1.242857142857143,125.60499999999999,7
Perak,2011,38,2011,-33.43333333333333,1.1809523809523808,121.98,7
Perak,2011,39,2011,46.2,1.1428571428571428,118.01999999999998,7
Perak,2011,40,2011,33.93333333333332,1.2904761904761906,122.56,7
Perak,2011,41,2011,-10.0,1.3333333333333335,133.75,7
Perak,2011,42,2011,84.56666666666666,1.2761904761904763,130.425,7
Perak,2011,43,2011,86.53333333333333,1.2857142857142858,131.135,7
Perak,2011,44,2011,77.9,1.2047619047619047,115.49,7
Perak,2011,45,2011,24.133333333333336,1.3904761904761904,121.63499999999999,7
Perak,2011,46,2011,21.033333333333335,1.1238095238095238,104.57000000000001,7
Perak,2011,47,2011,120.16666666666667,1.1476190476190478,113.33000000000001,7
Perak,2011,48,2011,83.43333333333334,1.338095238095238,119.35,7
Perak,2011,49,2011,21.933333333333334,1.1857142857142855,111.43499999999999,7
Perak,2011,50,2011,37.03333333333333,1.2619047619047616,118.36500000000001,7
Perak,2011,51,2011,56.333333333333336,1.342857142857143,101.08500000000001,7
Perak,2011,52,2011,51.0,1.3523809523809525,115.535,7
Perak,2012,1,2012,6.266666666666667,1.480952380952381,148.47,7
Perak,2012,2,2012,0.06666666666666687,1.3380952380952382,94.93,7
Perak,2012,3,2012,28.166666666666668,1.4952380952380955,129.89,7
Perak,2012,4,2012,-5.299999999999999,1.5047619047619047,142.70333333333332,7
Perak,2012,5,2012,25.2,1.423809523809524,134.17000000000002,7
Perak,2012,6,2012,65.6,1.5095238095238095,159.98999999999998,7
Perak,2012,7,2012,71.60000000000001,1.4095238095238096,120.21,7
Perak,2012,8,2012,10.266666666666671,1.2761904761904763,134.58666666666664,7
Perak,2012,9,2012,141.36666666666667,1.4428571428571428,131.32333333333335,7
Perak,2012,10,2012,106.89999999999999,1.4238095238095239,122.24333333333333,7
Perak,2012,11,2012,8.366666666666669,1.323809523809524,124.05333333333333,7
Perak,2012,12,2012,-19.299999999999997,1.5190476190476192,141.1966666666667,7
Perak,2012,13,2012,16.433333333333337,1.438095238095238,129.71333333333334,7
Perak,2012,14,2012,4.900000000000002,1.4857142857142858,139.75333333333333,7
Perak,2012,15,2012,24.2,1.3761904761904764,130.20333333333332,7
Perak,2012,16,2012,-9.633333333333333,1.4476190476190476,141.14666666666665,7
Perak,2012,17,2012,13.033333333333335,1.5523809523809522,138.45666666666668,7
Perak,2012,18,2012,15.266666666666676,1.4523809523809523,120.72333333333333,7
Perak,2012,19,2012,-41.5,1.2238095238095237,123.01333333333334,7
Perak,2012,20,2012,-13.966666666666667,1.3095238095238095,119.07333333333334,7
Perak,2012,21,2012,-16.033333333333328,1.2285714285714289,128.50666666666666,7
Perak,2012,22,2012,10.0,1.319047619047619,129.25,7
Perak,2012,23,2012,-3.0333333333333337,1.5333333333333334,128.32000000000002,7
Perak,2012,24,2012,0.0,1.3285714285714287,143.67333333333332,7
Perak,2012,25,2012,-2.7,1.3142857142857143,131.93333333333334,7
Perak,2012,26,2012,-8.466666666666665,1.3904761904761906,124.50666666666666,7
Perak,2012,27,2012,22.1,1.385714285714286,130.14,7
Perak,2012,28,2012,10.466666666666665,1.6952380952380952,137.42,7
Perak,2012,29,2012,16.96666666666667,1.3952380952380954,130.37000000000003,7
Perak,2012,30,2012,4.866666666666667,1.5476190476190474,138.80333333333334,7
Perak,2012,31,2012,5.933333333333334,1.2904761904761906,119.39666666666665,7
Perak,2012,32,2012,0.09999999999999964,1.3904761904761906,135.9,7
Perak,2012,33,2012,-14.2,1.3571428571428572,117.46333333333334,7
Perak,2012,34,2012,27.133333333333333,1.3333333333333333,121.27000000000001,7
Perak,2012,35,2012,7.766666666666671,1.2761904761904763,137.86666666666667,7
Perak,2012,36,2012,26.46666666666666,1.361904761904762,122.88333333333333,7
Perak,2012,37,2012,4.866666666666671,1.4095238095238096,123.16999999999999,7
Perak,2012,38,2012,-15.433333333333323,1.4761904761904763,118.90666666666668,7
Perak,2012,39,2012,57.16666666666667,1.1857142857142855,110.87333333333332,7
Perak,2012,40,2012,-25.699999999999996,1.4952380952380953,121.08333333333334,7
Perak,2012,41,2012,34.266666666666666,1.3095238095238095,115.46666666666667,7
Perak,2012,42,2012,120.86666666666667,1.1333333333333333,110.83000000000001,7
Perak,2012,43,2012,29.033333333333335,1.2809523809523813,128.04000000000002,7
Perak,2012,44,2012,91.26666666666667,1.2095238095238092,110.10666666666667,7
Perak,2012,45,2012,57.99999999999999,1.1952380952380952,91.73333333333333,7
Perak,2012,46,2012,44.1,1.2952380952380953,139.11333333333334,7
Perak,2012,47,2012,70.53333333333333,1.438095238095238,119.22000000000001,7
Perak,2012,48,2012,74.26666666666667,1.3285714285714287,127.42333333333335,7
Perak,2012,49,2012,5.633333333333337,1.2142857142857142,124.92333333333333,7
Perak,2012,50,2012,64.26666666666667,1.219047619047619,106.82,7
Perak,2012,51,2012,-13.03333333333333,1.1523809523809523,101.98,7
Perak,2012,52,2012,45.6,1.338095238095238,114.73,7
Perak,2013,1,2013,59.7,1.4428571428571428,102.26666666666667,7
Perak,2013,2,2013,-19.066666666666663,1.3238095238095238,103.52333333333334,7
Perak,2013,3,2013,-25.366666666666667,1.5,131.38666666666668,7
Perak,2013,4,2013,60.06666666666666,1.380952380952381,118.99666666666667,7
Perak,2013,5,2013,-4.099999999999999,1.504761904761905,148.26999999999998,7
Perak,2013,6,2013,31.400000000000002,1.1714285714285715,125.73333333333333,7
Perak,2013,7,2013,28.03333333333333,1.1857142857142857,109.78000000000002,7
Perak,2013,8,2013,-25.533333333333328,1.4476190476190476,125.53666666666666,7
Perak,2013,9,2013,94.66666666666666,1.3619047619047622,116.50666666666666,7
Perak,2013,10,2013,19.833333333333332,1.3952380952380954,143.04333333333332,7
Perak,2013,11,2013,35.7,1.5,155.94666666666666,7
Perak,2013,12,2013,6.533333333333333,1.5238095238095237,144.5,7
Perak,2013,13,2013,10.76666666666667,1.3952380952380952,137.99,7
Perak,2013,14,2013,57.43333333333333,1.4857142857142858,123.64000000000001,7
Perak,2013,15,2013,68.53333333333332,1.3857142857142857,124.74666666666666,7
Perak,2013,16,2013,9.166666666666668,1.6333333333333333,152.42333333333332,7
Perak,2013,17,2013,-16.03333333333333,1.4904761904761905,131.45333333333332,7
Perak,2013,18,2013,18.733333333333334,1.380952380952381,129.68333333333334,7
Perak,2013,19,2013,19.599999999999998,1.5857142857142856,118.28,7
Perak,2013,20,2013,6.0000000000000036,1.342857142857143,129.41,7
Perak,2013,21,2013,-3.6999999999999975,1.6238095238095236,145.2733333333333,7
Perak,2013,22,2013,38.733333333333334,1.7999999999999996,140.64333333333335,7
Perak,2013,23,2013,22.166666666666668,1.719047619047619,139.54333333333332,7
Perak,2013,24,2013,45.2,1.257142857142857,119.2,7
Perak,2013,25,2013,0.0,1.2095238095238092,143.90666666666667,7
Perak,2013,26,2013,-4.433333333333331,1.6,117.71666666666667,7
Perak,2013,27,2013,-20.03333333333333,1.6380952380952383,122.05333333333334,7
Perak,2013,28,2013,1.0666666666666664,1.4666666666666668,119.44333333333333,7
Perak,2013,29,2013,-7.5,1.219047619047619,123.41333333333333,7
Perak,2013,30,2013,-5.766666666666666,1.2333333333333332,121.15333333333334,7
Perak,2013,31,2013,-24.633333333333333,1.4000000000000001,125.08666666666667,7
Perak,2013,32,2013,10.799999999999997,1.5238095238095237,118.70333333333332,7
Perak,2013,33,2013,-7.399999999999998,1.495238095238095,144.85666666666668,7
Perak,2013,34,2013,8.133333333333333,1.3809523809523812,132.77,7
Perak,2013,35,2013,52.633333333333326,1.4333333333333333,110.90666666666667,7
Perak,2013,36,2013,20.000000000000004,1.5333333333333334,122.86,7
Perak,2013,37,2013,51.63333333333333,1.4904761904761905,110.89333333333333,7
Perak,2013,38,2013,-9.233333333333333,1.2666666666666668,147.81333333333333,7
Perak,2013,39,2013,16.666666666666668,1.5142857142857145,126.82333333333332,7
Perak,2013,40,2013,63.50000000000002,1.4523809523809523,118.51333333333332,7
Perak,2013,41,2013,26.866666666666667,1.3476190476190475,117.33333333333333,7
Perak,2013,42,2013,124.8,1.438095238095238,125.58333333333334,7
Perak,2013,43,2013,67.66666666666666,1.261904761904762,110.40333333333332,7
Perak,2013,44,2013,31.000000000000004,1.3428571428571427,141.80666666666667,7
Perak,2013,45,2013,11.066666666666672,1.1952380952380952,98.41333333333333,7
Perak,2013,46,2013,20.566666666666666,1.219047619047619,123.47666666666667,7
Perak,2013,47,2013,1.8333333333333348,1.3714285714285714,112.45333333333333,7
Perak,2013,48,2013,44.73333333333334,1.1714285714285713,95.11999999999999,7
Perak,2013,49,2013,25.9,1.0380952380952382,72.48666666666666,7
Perak,2013,50,2013,13.633333333333333,1.3476190476190477,114.61666666666667,7
Perak,2013,51,2013,-8.299999999999995,1.461904761904762,117.08999999999999,7
Perak,2013,52,2013,51.733333333333334,1.2952380952380953,111.72,7
Perak,2014,1,2014,41.733333333333334,1.3047619047619048,120.51666666666667,7
Perak,2014,2,2014,53.93333333333335,1.4095238095238096,98.45333333333333,7
Perak,2014,3,2014,0.4333333333333331,1.7142857142857142,127.88000000000001,7
Perak,2014,4,2014,2.4,1.7523809523809522,141.99,7
Perak,2014,5,2014,-2.299999999999999,1.9333333333333333,134.66333333333333,7
Perak,2014,6,2014,-11.1,1.809523809523809,145.54333333333335,7
Perak,2014,7,2014,0.06666666666666667,1.7238095238095235,157.80666666666667,7
Perak,2014,8,2014,10.200000000000003,1.7095238095238094,137.53333333333336,7
Perak,2014,9,2014,1.1333333333333333,1.804761904761905,160.61666666666665,7
Perak,2014,10,2014,0.9333333333333332,1.8285714285714285,160.67666666666668,7
Perak,2014,11,2014,24.9,1.6809523809523808,146.27333333333334,7
Perak,2014,12,2014,3.0333333333333323,1.5095238095238095,147.98333333333335,7
Perak,2014,13,2014,11.566666666666666,1.2571428571428573,115.51,7
Perak,2014,14,2014,24.533333333333342,1.4047619047619049,117.53,7
Perak,2014,15,2014,23.6,1.5333333333333332,136.32333333333332,7
Perak,2014,16,2014,12.533333333333333,1.5476190476190474,138.61666666666665,7
Perak,2014,17,2014,-14.633333333333333,1.438095238095238,139.48333333333332,7
Perak,2014,18,2014,20.5,1.4761904761904763,139.10333333333335,7
Perak,2014,19,2014,61.93333333333334,1.138095238095238,113.71000000000001,7
Perak,2014,20,2014,-9.966666666666667,1.2666666666666668,108.36666666666666,7
Perak,2014,21,2014,26.166666666666668,1.3142857142857143,130.58999999999997,7
Perak,2014,22,2014,41.53333333333334,1.3523809523809525,128.18,7
Perak,2014,23,2014,30.733333333333334,1.4333333333333333,139.82,7
Perak,2014,24,2014,-9.299999999999999,1.1809523809523808,133.52666666666667,7
Perak,2014,25,2014,-11.1,1.2952380952380953,123.05666666666667,7
Perak,2014,26,2014,0.7666666666666675,1.5095238095238095,135.75,7
Perak,2014,27,2014,22.066666666666666,1.3666666666666667,128.71333333333334,7
Perak,2014,28,2014,-18.33333333333333,1.2666666666666668,126.76333333333332,7
Perak,2014,29,2014,2.0,1.4809523809523808,139.63,7
Perak,2014,30,2014,-7.633333333333333,1.2142857142857142,112.35666666666667,7
Perak,2014,31,2014,-13.266666666666664,1.3095238095238095,97.60333333333335,7
Perak,2014,32,2014,18.0,1.4476190476190476,113.24666666666667,7
Perak,2014,33,2014,8.000000000000004,1.4476190476190478,124.27666666666667,7
Perak,2014,34,2014,87.73333333333333,1.3428571428571427,119.13333333333335,7
Perak,2014,35,2014,16.633333333333333,1.2444444444444445,82.57,6
Perlis,2008,1,2008,-32.9,1.7666666666666668,,6
Perlis,2008,2,2008,15.4,1.242857142857143,,7
Perlis,2008,3,2008,5.0,1.614285714285714,,7
Perlis,2008,4,2008,0.0,1.9428571428571428,,7
Perlis,2008,5,2008,0.8,1.8428571428571432,,7
Perlis,2008,6,2008,0.0,1.9714285714285713,,7
Perlis,2008,7,2008,0.0,2.0571428571428574,,7
Perlis,2008,8,2008,0.4,1.7,,7
Perlis,2008,9,2008,41.7,1.3,,7
Perlis,2008,10,2008,65.0,1.5857142857142859,,7
Perlis,2008,11,2008,24.200000000000003,1.7142857142857146,,7
Perlis,2008,12,2008,130.4,1.1,,7
Perlis,2008,13,2008,15.399999999999999,1.3,,7
Perlis,2008,14,2008,78.4,1.0857142857142856,,7
Perlis,2008,15,2008,20.099999999999998,0.7857142857142857,,7
Perlis,2008,16,2008,3.6,0.8285714285714285,,7
Perlis,2008,17,2008,9.299999999999997,1.0857142857142856,,7
Perlis,2008,18,2008,-26.7,0.7,,7
Perlis,2008,19,2008,62.6,0.7428571428571428,,7
Perlis,2008,20,2008,-24.899999999999995,0.6857142857142858,,7
Perlis,2008,21,2008,1.6,0.8000000000000002,,7
Perlis,2008,22,2008,0.0,0.8142857142857143,,7
Perlis,2008,23,2008,44.4,0.8285714285714286,,7
Perlis,2008,24,2008,92.8,0.5571428571428572,,7
Perlis,2008,25,2008,-20.499999999999996,0.6857142857142858,,7
Perlis,2008,26,2008,32.2,0.7857142857142858,,7
Perlis,2008,27,2008,12.8,0.7714285714285715,,7
Perlis,2008,28,2008,95.2,0.7285714285714285,,7
Perlis,2008,29,2008,84.5,0.9571428571428572,,7
Perlis,2008,30,2008,-91.1,0.6,,7
Perlis,2008,31,2008,0.0,0.7428571428571429,,7
Perlis,2008,32,2008,25.2,0.7142857142857142,,7
Perlis,2008,33,2008,15.8,0.6857142857142857,,7
Perlis,2008,34,2008,30.0,0.7999999999999999,,7
Perlis,2008,35,2008,80.70000000000002,0.8142857142857143,,7
Perlis,2008,36,2008,31.100000000000005,0.7428571428571429,,7
Perlis,2008,37,2008,57.0,0.7571428571428571,,7
Perlis,2008,38,2008,20.4,0.6857142857142857,,7
Perlis,2008,39,2008,19.6,0.9,,7
Perlis,2008,40,2008,57.400000000000006,0.7285714285714285,,7
Perlis,2008,41,2008,55.6,0.8428571428571427,,7
Perlis,2008,42,2008,66.8,0.7000000000000001,,7
Perlis,2008,43,2008,98.4,0.7000000000000001,,7
Perlis,2008,44,2008,36.199999999999996,0.7428571428571429,,7
Perlis,2008,45,2008,-26.699999999999996,0.7,,7
Perlis,2008,46,2008,0.8,1.4714285714285715,,7
Perlis,2008,47,2008,-22.699999999999996,1.4142857142857144,,7
Perlis,2008,48,2008,-29.199999999999996,1.342857142857143,,7
Perlis,2008,49,2008,37.400000000000006,1.842857142857143,,7
Perlis,2008,50,2008,-28.699999999999996,1.5714285714285714,,7
Perlis,2008,51,2008,0.2,1.7714285714285716,,7
Perlis,2008,52,2008,-26.899999999999995,1.7,,7
Perlis,2009,1,2009,7.6,1.4142857142857141,,7
Perlis,2009,2,2009,0.0,1.8,,7
Perlis,2009,3,2009,0.0,2.085714285714286,,7
Perlis,2009,4,2009,-31.699999999999996,2.1285714285714286,,7
Perlis,2009,5,2009,0.0,2.3142857142857145,,7
Perlis,2009,6,2009,0.0,2.1285714285714286,,7
Perlis,2009,7,2009,0.0,1.5428571428571427,,7
Perlis,2009,8,2009,14.799999999999999,1.5999999999999996,,7
Perlis,2009,9,2009,45.0,1.1857142857142855,,7
Perlis,2009,10,2009,51.300000000000004,1.1,,7
Perlis,2009,11,2009,12.8,1.0142857142857145,,7
Perlis,2009,12,2009,80.2,0.942857142857143,,7
Perlis,2009,13,2009,-6.999999999999993,0.7571428571428572,,7
Perlis,2009,14,2009,149.0,1.1857142857142857,,7
Perlis,2009,15,2009,62.0,0.8142857142857143,,7
Perlis,2009,16,2009,2.2,0.7000000000000001,,7
Perlis,2009,17,2009,-9.099999999999998,0.9285714285714285,,7
Perlis,2009,18,2009,27.3,0.7285714285714286,,7
Perlis,2009,19,2009,52.400000000000006,0.6,,7
Perlis,2009,20,2009,17.900000000000006,0.5714285714285714,,7
Perlis,2009,21,2009,-32.9,0.5,,7
Perlis,2009,22,2009,23.599999999999998,0.5714285714285714,,7
Perlis,2009,23,2009,16.8,0.6142857142857142,,7
Perlis,2009,24,2009,3.0,0.6428571428571429,,7
Perlis,2009,25,2009,19.2,0.6571428571428571,,7
Perlis,2009,26,2009,-30.299999999999997,0.7142857142857143,,7
Perlis,2009,27,2009,4.0,0.6857142857142857,,7
Perlis,2009,28,2009,111.9,0.7428571428571429,,7
Perlis,2009,29,2009,-27.5,0.6857142857142857,,7
Perlis,2009,30,2009,12.0,0.5857142857142856,,7
Perlis,2009,31,2009,126.00000000000001,0.7142857142857143,,7
Perlis,2009,32,2009,25.2,1.1999999999999997,,7
Perlis,2009,33,2009,18.4,0.8857142857142858,,7
Perlis,2009,34,2009,82.9,0.7857142857142857,,7
Perlis,2009,35,2009,65.4,0.8285714285714285,,7
Perlis,2009,36,2009,38.5,0.6285714285714287,,7
Perlis,2009,37,2009,25.4,0.7571428571428571,,7
Perlis,2009,38,2009,38.300000000000004,0.7000000000000001,,7
Perlis,2009,39,2009,20.4,0.6142857142857144,,7
Perlis,2009,40,2009,62.2,1.1142857142857145,,7
Perlis,2009,41,2009,84.8,0.6142857142857142,,7
Perlis,2009,42,2009,39.4,0.6571428571428571,,7
Perlis,2009,43,2009,13.6,0.6428571428571429,,7
Perlis,2009,44,2009,-4.099999999999998,1.3,,7
Perlis,2009,45,2009,126.60000000000002,1.2285714285714284,,7
Perlis,2009,46,2009,109.8,0.7000000000000001,,7
Perlis,2009,47,2009,142.8,1.0000000000000002,,7
Perlis,2009,48,2009,1.7000000000000042,1.2,,7
Perlis,2009,49,2009,2.2,1.5285714285714287,,7
Perlis,2009,50,2009,0.0,2.0,,7
Perlis,2009,51,2009,15.2,1.5285714285714287,,7
Perlis,2009,52,2009,-33.3,1.557142857142857,,7
Perlis,2009,53,2009,9.4,1.6285714285714286,,7
Perlis,2010,1,2010,115.8,1.5,,7
Perlis,2010,2,2010,0.0,1.8,,7
Perlis,2010,3,2010,-33.3,1.757142857142857,,7
Perlis,2010,4,2010,0.0,1.842857142857143,,7
Perlis,2010,5,2010,0.2,1.8000000000000003,,7
Perlis,2010,6,2010,0.0,2.3000000000000003,,7
Perlis,2010,7,2010,-22.699999999999996,1.8428571428571432,,7
Perlis,2010,8,2010,10.0,1.342857142857143,,7
Perlis,2010,9,2010,0.6,1.0857142857142859,,7
Perlis,2010,10,2010,-12.299999999999997,1.4428571428571428,,7
Perlis,2010,11,2010,-33.3,1.6428571428571428,,7
Perlis,2010,12,2010,54.0,1.257142857142857,,7
Perlis,2010,13,2010,164.4,1.0857142857142859,,7
Perlis,2010,14,2010,39.6,1.0142857142857142,,7
Perlis,2010,15,2010,28.4,1.0857142857142859,,7
Perlis,2010,16,2010,28.8,0.8571428571428571,,7
Perlis,2010,17,2010,-17.699999999999996,0.8428571428571429,,7
Perlis,2010,18,2010,-32.3,0.8857142857142856,,7
Perlis,2010,19,2010,13.90000000000001,0.7571428571428571,,7
Perlis,2010,20,2010,-1.099999999999996,0.8,,7
Perlis,2010,21,2010,0.0,0.7285714285714285,,7
Perlis,2010,22,2010,75.6,0.7857142857142857,,7
Perlis,2010,23,2010,11.8,0.7857142857142857,,7
Perlis,2010,24,2010,36.400000000000006,0.7142857142857143,,7
Perlis,2010,25,2010,40.199999999999996,0.7,,7
Perlis,2010,26,2010,28.200000000000003,0.8571428571428571,,7
Perlis,2010,27,2010,25.5,0.7857142857142858,,7
Perlis,2010,28,2010,52.8,0.6,,7
Perlis,2010,29,2010,59.199999999999996,0.5142857142857143,,7
Perlis,2010,30,2010,43.800000000000004,0.7000000000000001,,7
Perlis,2010,31,2010,-6.299999999999998,0.6571428571428573,,7
Perlis,2010,32,2010,79.00000000000001,0.6142857142857142,,7
Perlis,2010,33,2010,51.79999999999999,0.6428571428571429,,7
Perlis,2010,34,2010,-33.3,0.7428571428571429,,7
Perlis,2010,35,2010,61.6,0.6428571428571429,,7
Perlis,2010,36,2010,67.3,0.7000000000000001,,7
Perlis,2010,37,2010,10.4,0.7000000000000001,,7
Perlis,2010,38,2010,56.800000000000004,0.6428571428571429,,7
Perlis,2010,39,2010,67.60000000000001,0.21428571428571425,,7
